0.608127	-1.498770	-9.677364	
2.111686	-2.705448	-9.516952	
2.813187	-4.003105	-9.684546	
2.944868	-4.932055	-8.118739	
1.460463	-5.195418	-9.093178	
1.788469	-6.560112	-7.383718	
1.508347	-7.170634	-6.440402	
0.294487	-8.346188	-5.171476	
-0.909797	-9.246407	-3.763685	
-2.018312	-9.069236	-1.800440	
-2.183512	-9.703700	-1.242591	
-4.062960	-9.342176	0.526724	
-4.273650	-8.602367	2.497152	
-4.946421	-7.527370	4.400543	
-4.103662	-6.212954	6.268020	
-4.752490	-4.910508	8.054095	
-4.220978	-4.082114	8.825028	
-3.210624	-2.815581	8.396466	
-3.462016	6.780379	-5.147533	
-5.281609	6.406884	-4.632780	
-6.864176	5.276821	-2.387019	
-8.729260	4.627992	-1.352724	
-10.247183	1.558625	-1.146823	
-8.913614	-1.819593	1.297657	
-9.232042	-2.188300	0.457293	
-8.904037	-3.730166	-0.706290	
-8.686164	-4.575319	-2.037466	
-8.164228	-4.663905	-1.960851	
-7.630321	-5.190629	-3.009511	
-5.746084	-5.801151	-5.298368	
-5.987898	-6.229713	-3.725378	
-5.659893	-7.587225	-3.823540	
-4.948815	-7.094019	-2.403779	
-5.537788	-6.677429	-2.803610	
-4.503493	-7.915231	-4.383783	
-3.679888	-8.391677	-3.095703	
-2.631228	-9.423579	-0.555455	
-0.158017	-10.805033	0.201113	
-1.714248	-9.579201	1.800440	
-1.436521	-9.193735	2.023100	
-0.859518	-9.306262	2.911349	
-1.029507	-8.379707	6.615179	
-0.847547	-7.527370	6.828263	
-2.013524	-6.308722	8.372524	
-3.536236	-4.290410	7.766790	
-4.707001	-3.751714	9.126697	
-5.908890	-1.874660	8.633492	
-5.791574	-0.124498	6.739678	
-7.012617	-0.088585	6.165070	
-7.747637	-0.414197	6.205771	
-8.798691	0.622492	3.792415	
-9.758767	0.684742	1.958457	
-9.143457	1.793257	-0.979228	
-9.861718	1.628057	-0.837971	
-9.294291	1.553837	-1.213860	
-9.442732	1.807622	-2.834735	
-9.155427	2.650381	-1.977611	
-9.402030	2.588132	-1.283292	
-9.102755	2.418144	-1.120486	
-8.963891	1.781286	-1.419762	
-8.485052	1.810017	-1.223437	
-8.604762	1.584961	-2.044648	
-8.437168	1.604115	-1.549048	
-9.957486	1.283292	-0.598550	
-8.856153	1.182736	-1.323994	
-9.478645	0.940921	-1.223437	
-9.308656	1.012747	-0.533907	
-9.150639	-0.002394	-0.052672	
-9.619903	-0.905008	-1.786075	
-9.871294	-1.474828	-1.137246	
-10.350134	-1.381454	-2.147599	
-9.085996	-1.139640	-3.215413	
-9.203311	-0.174777	-4.405331	
-9.253590	0.277727	-0.746991	
-9.186553	0.430956	-0.086191	
-9.847352	1.235408	-0.634463	
-9.378088	1.371878	-1.194707	
-8.525753	2.142811	-3.387795	
-7.592013	2.379837	-4.050989	
-7.441179	2.638410	-5.049371	
-6.629545	2.367866	-6.912060	
-6.169858	2.875436	-8.113950	
-4.058172	3.754108	-8.415619	
-4.144363	4.604050	-7.015011	
-3.833117	6.052542	-6.464344	
